Vector Track Size:     3995

   17811,        0,    17811,     -474,      757,    23015
   24479,        1,    17930,     -473,      757,    23555
   24918,        2,    18071,     -473,      757,    24094
   31275,        3,    18192,     -473,      757,    24635
   39722,        4,    18424,     -473,      757,    25175
   55379,        0,    24479,     -897,     -983,    23015
   64936,        1,    24689,     -897,     -985,    23555
   68238,        2,    24921,     -897,     -983,    24094
   75464,        3,    25166,     -897,     -984,    24635
   80911,        4,    25465,     -897,     -984,    25175
   90971,        0,    24918,      729,        0,    23015
   97099,        1,    25141,      727,       -3,    23555
  100771,        2,    25359,      724,       -5,    24094
  109239,        3,    25615,      722,       -8,    24635
  128164,        4,    25915,      718,      -10,    25175
  129160,        0,    31275,     -981,      702,    23015
  130894,        1,    31618,     -982,      702,    23555
  140036,        2,    31874,     -981,      702,    24094
  142214,        3,    32137,     -981,      702,    24635
  146105,        4,    32548,     -981,      702,    25175
  147199,        0,    39722,      962,      391,    23015
  156265,        1,    40176,      960,      391,    23555
  178404,        2,    40504,      961,      390,    24094
  183451,        3,    40921,      961,      391,    24635
  205308,        4,    41280,      961,      392,    25175
  212319,        0,    55379,      734,      500,    23015
  215307,        1,    55997,      734,      499,    23555
  215761,        2,    56530,      733,      499,    24094
  219594,        3,    57113,      734,      499,    24635
  240585,        4,    57575,      733,      499,    25175
  241560,        0,    64936,     -264,      348,    23015
  243303,        1,    65600,     -265,      349,    23555
  253203,        2,    66293,     -264,      348,    24094
  256096,        3,    66933,     -265,      348,    24635
  260436,        4,    67493,     -264,      348,    25175
  274562,        0,    68238,      501,     -498,    23015
  280391,        1,    68919,      502,     -498,    23555
  291173,        2,    69689,      501,     -497,    24094
  298001,        4,    70929,      501,     -498,    25175
  303693,        0,    75464,      885,     -833,    23015
  308275,        2,    77061,      886,     -832,    24094
  323461,        3,    77767,      885,     -833,    24635
  326213,        4,    78456,      885,     -834,    25175
  346449,        0,    80911,      531,     -710,    23015
  375801,        1,    81740,      532,     -709,    23555
  382902,        2,    82578,      531,     -710,    24094
  383983,        3,    83360,      531,     -710,    24635
  405387,        4,    84092,      530,     -709,    25175
  408021,        0,    90971,     -570,      669,    23015
  409446,        1,    91834,     -569,      669,    23555
  413496,        2,    92797,     -570,      669,    24094
  414541,        3,    93715,     -570,      668,    24635
  419844,        4,    94458,     -570,      668,    25175
  430063,        0,    97099,      705,      637,    23015
  445096,        1,    98003,      705,      638,    23555
  454213,        2,    99132,      705,      638,    24094
  470403,        3,   100017,      706,      637,    24635
  472242,        4,   100747,      705,      637,    25175
  479495,        0,   100771,      656,      595,    23015
  483415,        1,   101743,      656,      595,    23555
  490693,        2,   102901,      656,      595,    24094
  491081,        3,   103822,      656,      595,    24635
  492382,        4,   104669,      656,      594,    25175
  494714,        0,   109239,      443,       98,    23015
  498539,        1,   110368,      443,       97,    23555
  502611,        2,   111593,      443,       98,    24094
  509538,        3,   112572,      443,       97,    24635
  509962,        4,   113423,      443,       97,    25175
  510183,        0,   128164,      151,     -833,    23015
  517445,        1,   129547,      152,     -833,    23555
  527787,        2,   130877,      151,     -832,    24094
  530851,        3,   132127,      152,     -833,    24635
  536716,        4,   133038,      151,     -833,    25175
  538374,        0,   129160,     -829,     -148,    23015
  551373,        1,   130576,     -829,     -147,    23555
  556009,        2,   131938,     -830,     -147,    24094
  556729,        3,   133162,     -830,     -148,    24635
  557027,        0,   130894,     -593,     -417,    23015
  559067,        1,   132333,     -594,     -416,    23555
  559367,        2,   133718,     -594,     -416,    24094
  559970,        3,   134963,     -594,     -417,    24635
  565190,        4,   135982,     -594,     -417,    25175
  572685,        0,   140036,      234,      884,    23015
  576788,        1,   141550,      236,      885,    23555
  578410,        2,   142966,      235,      885,    24094
  580305,        3,   144323,      234,      885,    24635
  614132,        4,   145390,      235,      885,    25175
  617317,        0,   142214,      313,     -249,    23015
  631787,        1,   143714,      313,     -249,    23555
  635026,        3,   146548,      312,     -249,    24635
  635931,        0,   146105,      392,     -368,    23015
  636085,        1,   147684,      394,     -369,    23555
  646753,        2,   149170,      394,     -368,    24094
  692531,        3,   150600,      394,     -368,    24635
  696811,        4,   151704,      394,     -369,    25175
  716642,        0,   147199,     -172,     -792,    23015
  718827,        1,   148787,     -172,     -792,    23555
  719423,        3,   151721,     -172,     -792,    24635
  728397,        4,   152841,     -172,     -792,    25175
  729411,        0,   156265,     -236,      330,    23015
  737989,        1,   157975,     -238,      313,    23555
  740310,        2,   159531,     -240,      297,    24094
  759743,        4,   162204,     -243,      264,    25175
  764610,        0,   178404,      132,     -695,    23015
  793439,        1,   180239,      133,     -695,    23555
  821914,        2,   181887,      133,     -696,    24094
  823335,        3,   183651,      134,     -696,    24635
  828508,        4,   184958,      133,     -695,    25175
  840596,        0,   183451,      485,     -576,    23015
  846244,        1,   185369,      482,     -582,    23555
  857834,        2,   187097,      479,     -592,    24094
  862105,        4,   190178,      471,     -612,    25175
  904696,        0,   205308,     -255,     -616,    23015
  909108,        1,   207545,     -254,     -615,    23555
  930355,        2,   209513,     -254,     -615,    24094
  943064,        3,   211478,     -255,     -615,    24635
  948549,        4,   212934,     -254,     -615,    25175
  952550,        0,   212319,       11,     -578,    23015
  954331,        1,   214557,       11,     -579,    23555
  964985,        2,   216597,       11,     -579,    24094
  974075,        3,   218606,       10,     -578,    24635
  975272,        4,   220111,       11,     -579,    25175
  979599,        0,   215307,       -9,      811,    23015
  980737,        1,   217598,       -9,      809,    23555
  982963,        2,   219641,       -9,      809,    24094
  988402,        3,   221712,       -9,      809,    24635
  216499,        4,   223242,       -9,      810,    25175
  232802,        0,   215761,      -79,     -716,    23015
  297929,        1,   218055,      -79,     -716,    23555
  308625,        2,   220093,      -80,     -716,    24094
  352873,        3,   222174,      -79,     -716,    24635
  555263,        4,   223698,      -79,     -716,    25175
  704534,        0,   219594,     -698,     -122,    23015
  757952,        1,   221924,     -698,     -123,    23555
  971791,        2,   224028,     -698,     -122,    24094
  204333,        3,   226136,     -698,     -123,    24635
  944119,        4,   227679,     -699,     -123,    25175
  958292,        0,   240585,      595,      -70,    23015
  808159,        1,   243218,      596,      -69,    23555
  467189,        2,   245430,      595,      -70,    24094
  754407,        3,   247679,      595,      -70,    24635
